PUIC;NAAM;DIENSTREGELPUNT_TYPE;LANDCODE;STATIONSGROOTTE;HEEFT_TANKPLAATS;HEEFT_WERKPLAATS;BLOKPUNT_INDICATIE;BEDIEND;AFKORTING;DOORKOMST_VERPLICHT;BEDIENINGSCODE;KMLINT;KMLINT_OMSCHRIJVING;KM_GEOCODE_T;OFFSET;OFFSET_T;GEOCODE;SUBCODE;GEOCODE_NR;GEOSUBCODE;GEOCODE_NAAM;BEHEERDER;ONDERHOUDSREGIO_NAAM;ONDERHOUDSREGIO_AFKORTING;TECHNIEKVELD;PGO_GEBIED_NAAM;PGO_GEBIED_NR;OPC_GEBIED_NAAM;OPC_GEBIED_NR;PCA;X;Y;GELDIG_VANAF;PUBLICATIEDATUM;PPLG_PUIC;PPLG_NAAM;VLPOST_PUIC;VLPOST_NAAM;PPLG_OMSCHRIJVING;VLPOST_OMSCHRIJVING;LATITUDE;LONGITUDE;KM_GEOCODE
5ecebabb-dadb-4124-a99f-1800583f6730;Hoorn Kersenboogerd opstel.;Goederen Emplacement;Nederland;Onbekend;Nee;Nee;Nee;Ja;Hnko;Nee;OA Overloop-aansluiting;Zd-Ekz;Zaandam - Enkhuizen ;35,599462;0.190094;0,190094;217;;217;217__;Hoorn - Enkhuizen;ProRail;Randstad Noord;RN;Baan;Hollands Noorderkwartier;210;Heerhugowaard;6;VolkerRail;135112;518983;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;bd5388d2-a275-4ada-9389-92503ad38683;HN;a56b23bc-cb77-4f10-a828-fb5a88619d57;AMR;Hoorn;Alkmaar;5.265.795.582;509.327.155;35.599.462
65370518-9a15-4081-85b6-8554d3b4a817;Brug o/h Kanaal Alkmaar-Kolhorn - bij Broek op Langedijk;Brug;Nederland;Onbekend;Nee;Nee;Nee;Nee;Bol;Ja;BR Beweegbare brug;Hdr-Zd;Den Helder - Zaandam ;37,100334;0.075015;0,075015;74;;74;074__;Heerhugowaard - Alkmaar;ProRail;Randstad Noord;RN;Baan;Hollands Noorderkwartier;210;Alkmaar;7;VolkerRail;115329;519350;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;a56b23bc-cb77-4f10-a828-fb5a88619d57;AMR;;Alkmaar;5.266.017.275;480.085.712;37.100.334
963a25cc-be35-4e57-ba38-3f9c0fa764ac;Haarlemkruis;Overloop;Nederland;Onbekend;Nee;Nee;Nee;Ja;Hlmkr;Ja;OA Overloop-aansluiting;Hlm-Hlmjl;Haarlem - Haarlem Julianalaan ;500,988676;1.998.867;1,998867;527;f;527;527_f;Haarlem;ProRail;Randstad Noord;RN;;Kennemerland;240;Haarlem;8;Strukton Rail;103065;489176;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;ef2d72a3-c463-424d-8f1e-8e4674fab1a1;HLM;a56b23bc-cb77-4f10-a828-fb5a88619d57;AMR;Haarlem;Alkmaar;5.238.797.844;46.243.068;500.988.676
c1d32d11-38ed-4597-b73f-d4918f7f758e;Overveen;Halte;Nederland;Klein;Nee;Nee;Nee;Nee;Ovn;Ja;Stop-station;Hlmjl-Zvt;Haarlem Julianalaan - Zandvoort aan Zee ;2,171981;0.48892;0,48892;83;;83;083__;Haarlem - Zandvoort aan Zee;ProRail;Randstad Noord;RN;Baan;Kennemerland;240;Haarlem;8;Strukton Rail;101939;489508;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;a56b23bc-cb77-4f10-a828-fb5a88619d57;AMR;;Alkmaar;5.239.085.434;460.771.554;2.171.981
8e03a001-3779-4713-b1b8-b0865864a752;Haarlem goed.;Goederen Emplacement;Nederland;Onbekend;Nee;Nee;Nee;Ja;Hg;Nee;Goederen emplacement;Ass-Rtd;Amsterdam Sloterdijk - Rotterdam ;19,133112;-0.347223;-0,347223;85;;85;085__;Haarlem - Warmond;ProRail;Randstad Noord;RN;Baan;Kennemerland;240;Haarlem;8;Strukton Rail;102486;487937;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;ef2d72a3-c463-424d-8f1e-8e4674fab1a1;HLM;a56b23bc-cb77-4f10-a828-fb5a88619d57;AMR;Haarlem;Alkmaar;5.237.678.861;461.599.608;19.133.112
e5e15d81-e067-4dd4-8405-5c7a60567e04;Driehuis;Halte;Nederland;Klein;Nee;Nee;Nee;Nee;Drh;Ja;Stop-station;Hlm-Utg;Haarlem - Uitgeest ;6,999862;-0.229025;-0,229025;76;;76;076__;Santpoort Noord - Uitgeest;ProRail;Randstad Noord;RN;Baan;Hollands Noorderkwartier;210;Alkmaar;7;VolkerRail;104103;495254;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;a56b23bc-cb77-4f10-a828-fb5a88619d57;AMR;;Alkmaar;5.244.269.778;463.863.064;6.999.862
9e920ea2-02d2-4b63-9793-cf60b74408ca;Beverwijk goed.;Goederen Emplacement;Nederland;Onbekend;Nee;Nee;Nee;Ja;Bvge;Nee;Goederen emplacement;Hlm-Utg;Haarlem - Uitgeest ;12,960422;-0.163918;-0,163918;76;;76;076__;Santpoort Noord - Uitgeest;ProRail;Randstad Noord;RN;Baan;Hollands Noorderkwartier;210;Alkmaar;7;VolkerRail;106490;499891;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;13193373-20cc-4aa0-96bd-01479643f302;BV;a56b23bc-cb77-4f10-a828-fb5a88619d57;AMR;Beverwijk;Alkmaar;5.248.458.632;467.306.249;12.960.422
f98d9bc5-57a0-443c-aefd-daaa476b6395;Purmerend Overwhere;Station;Nederland;Klein;Nee;Nee;Nee;Ja;Pmo;Ja;Stop-station;Zd-Ekz;Zaandam - Enkhuizen ;14,624028;-0.528023;-0,528023;79;;79;079__;Zaandam - Hoorn;ProRail;Randstad Noord;RN;Baan;Hollands Noorderkwartier;210;Heerhugowaard;6;VolkerRail;126601;502748;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;364e0b4a-58b9-490d-9c97-84ff10f609bb;PMO;a56b23bc-cb77-4f10-a828-fb5a88619d57;AMR;Purmerend Overwhere;Alkmaar;5.251.167.581;496.887.372;14.624.028
fda67218-9e55-4eb8-8f64-2e38d65b2e61;Halfweg-Zwanenburg;Halte;Nederland;Klein;Nee;Nee;Nee;Nee;Hwzb;Ja;Stop-station;Ass-Rtd;Amsterdam Sloterdijk - Rotterdam ;9,099448;-0.234785;-0,234785;84;;84;084__;Amsterdam Sloterdijk - Haarlem;ProRail;Randstad Noord;RN;Baan;Kennemerland;240;Haarlem;8;Strukton Rail;111523;488833;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;a56b23bc-cb77-4f10-a828-fb5a88619d57;AMR;;Alkmaar;5.238.563.121;47.485.862;9.099.448
2e94991f-1288-4a9e-a9e7-6fa90d055ede;Nauernasche vaartbrug - bij Krommenie=Assendelft;Brug;Nederland;Onbekend;Nee;Nee;Nee;Nee;Nnvbr;Ja;BR Beweegbare brug;Hdr-Zd;Den Helder - Zaandam ;63,67713;-0.026761;-0,026761;78;;78;078__;Uitgeest - Zaandam;ProRail;Randstad Noord;RN;Baan;Hollands Noorderkwartier;210;Alkmaar;7;VolkerRail;113266;500790;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;a56b23bc-cb77-4f10-a828-fb5a88619d57;AMR;;Alkmaar;5.249.322.447;477.269.731;6.367.713
df877224-7125-4087-b5a7-cdc4f11901e6;Maarn goed. empl.;Goederen Emplacement;Nederland;Onbekend;Nee;Nee;Nee;Ja;Mrg;Nee;Goederen emplacement;Asa-Zvg;Amsterdam Amstel - Zevenaar Grens ;52,1783;0.24792;0,24792;35;;35;035__;Lunetten - De Haar Aansl.;ProRail;Randstad Noord;RN;Baan;Eemland;200;Maarn;16;ASSET Rail;151932;453079;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;ab963ff9-13a8-4b3e-bfe5-63557cb6c3cb;MRG;2c573be2-1b65-48a2-9bc5-aa03903c4d07;UT;Maarn goed. empl.;Utrecht Centraal;5.206.599.424;534.246.086;521.783
09385eb5-d2b8-47f3-8962-d8b2c6316bd3;Rijn-Schiekanaalbrug Leiden;Brug;Nederland;Onbekend;Nee;Nee;Nee;Ja;Rskbl;Ja;BR Beweegbare brug;Wd-Ledn;Woerden - Leiden Centraal ;29,085304;-0.134653;-0,134653;103;;103;103__;Alphen a/d Rijn - Leiden Centraal;ProRail;Randstad Zuid;RZ;Baan;Rijn en Gouwe;100;Leiden;1;BAM Rail;94188;462203;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;a5c5282c-4ba4-4639-8192-a809d2ecc192;ZTWW;2c573be2-1b65-48a2-9bc5-aa03903c4d07;UT;Zoeterwoude West;Utrecht Centraal;5.214.466.444;44.987.769;29.085.304
089c3fdc-215a-4818-b073-fdc62710539a;Gouwebrug - bij Alphen aan den Rijn;Brug;Nederland;Onbekend;Nee;Nee;Nee;Nee;Gwb;Ja;BR Beweegbare brug;Wd-Ledn;Woerden - Leiden Centraal ;15,799649;-0.077085;-0,077085;102;;102;102__;Woerden - Alphen a/d Rijn;ProRail;Randstad Zuid;RZ;Baan;Rijn en Gouwe;100;Rijn en Gouwe;81;BAM Rail;106036;458718;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;2c573be2-1b65-48a2-9bc5-aa03903c4d07;UT;;Utrecht Centraal;5.211.451.978;46.723.555;15.799.649
2b3a24ed-06ff-4e0c-912c-b0730f29d4c8;Utrecht Maliebaan;Station;Nederland;Klein;Nee;Nee;Nee;Nee;Utm;Ja;Stop-station;Hvs-Utm;Hilversum - Utrecht Maliebaan ;16,480386;0.074513;0,074513;32;;32;032__;Blauwkapel - Lunetten;ProRail;Randstad Noord;RN;Baan;Neerlands Midden;250;Utrecht;13;ASSET Rail;137399;455280;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;2c573be2-1b65-48a2-9bc5-aa03903c4d07;UT;;Utrecht Centraal;5.208.550.548;513.040.719;16.480.386
1f92e383-02e9-4140-9b5b-b2f20288c900;Harmelen aansl.;Aansluiting;Nederland;Onbekend;Nee;Nee;Nee;Ja;Hmla;Ja;OA Overloop-aansluiting;Ut-Rtd;Utrecht Centraal - Rotterdam Centraal ;11,799557;-0.003169;-0,003169;532;;532;532__;Harmelen Aansl.;ProRail;Randstad Noord;RN;Baan;Neerlands Midden;250;Woerden;14;ASSET Rail;124633;457154;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;c7e72fce-eb38-4ce9-a242-f654ae8e76ad;HMLA;2c573be2-1b65-48a2-9bc5-aa03903c4d07;UT;Harmelen aansl.;Utrecht Centraal;5.210.179.629;494.399.103;11.799.557
913df335-43a9-414f-8742-7fc56fb9c9d8;Lekbrug aansl.;Overloop;Nederland;Onbekend;Nee;Nee;Nee;Ja;Lek;Nee;OA Overloop-aansluiting;Ut-Btl;Utrecht Centraal - Boxtel ;15,454811;-0.264007;-0,264007;117;;117;117__;Lunetten - Geldermalsen;ProRail;Randstad Noord;RN;Baan;Neerlands Midden;250;Driebergen;15;ASSET Rail;142683;442002;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;e560277d-5604-4489-b4fc-2c11bdb5def4;LEK;2c573be2-1b65-48a2-9bc5-aa03903c4d07;UT;Lekbrug aansl.;Utrecht Centraal;5.196.630.469;520.797.692;15.454.811
fa6cb638-c593-4fbb-84be-51055c00f18f;Woerden;Station;Nederland;Klein;Nee;Nee;Nee;Ja;Wd;Ja;Stop-station;Ut-Rtd;Utrecht Centraal - Rotterdam Centraal ;15,785566;-0.171677;-0,171677;533;;533;533__;Woerden;ProRail;Randstad Noord;RN;Baan;Neerlands Midden;250;Woerden;14;ASSET Rail;121111;455287;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;82c19fd9-06b8-4beb-8ddd-c847d0a68ee0;WD;2c573be2-1b65-48a2-9bc5-aa03903c4d07;UT;Woerden;Utrecht Centraal;5.208.481.179;489.277.428;15.785.566
8476b69a-7b20-496c-8af4-e76a346543e5;Tiel Passewaaij;Halte;Nederland;Klein;Nee;Nee;Nee;Nee;Tpsw;Ja;Stop-station;Est-Gdm;Elst - Geldermalsen ;35,700264;0.46498;0,46498;43;;43;043__;Kesteren - Geldermalsen;ProRail;Zuid;Z;Baan;Betuwe;320;Geldermalsen;22;Strukton Rail;155265;431641;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;2c573be2-1b65-48a2-9bc5-aa03903c4d07;UT;;Utrecht Centraal;5.187.331.349;539.104.996;35.700.264
42f00ca2-caa1-4c9f-8a67-f4b5f4439f87;Veenendaal-De Klomp;Halte;Nederland;Klein;Nee;Nee;Nee;Nee;Klp;Ja;Stop-station;Asa-Zvg;Amsterdam Amstel - Zevenaar Grens ;68,358751;0.302212;0,302212;108;;108;108__;De Haar Aansl. - Ede=Wageningen;ProRail;Noord-Oost;NO;Baan;Veluwe;430;Gelderse Vallei;29;Strukton Rail;167810;450850;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;2c573be2-1b65-48a2-9bc5-aa03903c4d07;UT;;Utrecht Centraal;5.204.581.959;557.393.284;68.358.751
9a7bad58-fa42-4e63-abf1-3ab75d80d32c;Utrecht Leidsche Rijn;Station;Nederland;Klein;Nee;Nee;Nee;Ja;Utlr;Ja;Stop-station;Ut-Rtd;Utrecht Centraal - Rotterdam Centraal ;3,300238;0.392461;0,392461;100;;100;100__;Utrecht Centraal - Harmelen Aansl.;ProRail;Randstad Noord;RN;Baan;Neerlands Midden;250;Woerden;14;ASSET Rail;132979;456791;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;babb6ecb-afc8-4371-b2ee-31f7979e496c;VTN;2c573be2-1b65-48a2-9bc5-aa03903c4d07;UT;Vleuten;Utrecht Centraal;5.209.892.834;506.582.369;3.300.238
fdc13fe3-3ff2-4959-960a-3a1c9a771b2c;Utrecht Woerden Aansluiting;Aansluiting;Nederland;Onbekend;Nee;Nee;Nee;Ja;Utwa;Nee;AS Aansluiting/splitsing;Ut-Rtd;Utrecht Centraal - Rotterdam Centraal ;1,400228;-6.411.878;-6,411878;531;d;531;531_d;Utrecht Centraal;ProRail;Randstad Noord;RN;Baan;Neerlands Midden;250;Utrecht;13;ASSET Rail;134866;456558;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;f1fb38d7-03fa-475e-8e96-4db274451285;UT;2c573be2-1b65-48a2-9bc5-aa03903c4d07;UT;Utrecht Centraal;Utrecht Centraal;520.969.059;509.337.631;1.400.228
c3f8a03b-2030-4591-8c1c-382df7af14fa;Veenendaal West Overloopwissels;Overloop;Nederland;Onbekend;Nee;Nee;Nee;Ja;Vndwo;Ja;OV Overige;Rhn-Har;Rhenen - De Haar Aansl. ;32,374546;-0.064865;-0,064865;109;;109;109__;Rhenen - De Haar Aansl.;ProRail;Randstad Noord;RN;Baan;Eemland;200;Maarn;16;ASSET Rail;165309;448672;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;e121398f-4a2c-429c-bf4f-f4f619b65d9a;VNDC;2c573be2-1b65-48a2-9bc5-aa03903c4d07;UT;Veenendaal Centrum;Utrecht Centraal;5.202.629.579;553.741.034;32.374.546
3e18f8e7-86c5-435a-9fe9-a42609fc5d97;Harmelen_Vleuten aansl;Aansluiting;Nederland;Onbekend;Nee;Nee;Nee;Ja;Hmlva;Ja;OV Overige;Ut-Rtd;Utrecht Centraal - Rotterdam Centraal ;9,574562;0.013857;0,013857;100;;100;100__;Utrecht Centraal - Harmelen Aansl.;ProRail;Randstad Noord;RN;Baan;Neerlands Midden;250;Woerden;14;ASSET Rail;126760;457565;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;c7e72fce-eb38-4ce9-a242-f654ae8e76ad;HMLA;2c573be2-1b65-48a2-9bc5-aa03903c4d07;UT;Harmelen aansl.;Utrecht Centraal;5.210.560.284;497.500.012;9.574.562
b775a9ef-059a-4832-80e0-05c147036e9a;Lunteren;Station;Nederland;Klein;Nee;Nee;Nee;Ja;Ltn;Ja;Stop-station;Bnn-Ed;Barneveld Noord - Ede=Wageningen ;21,927806;0.075539;0,075539;211;;211;211__;Barneveld Noord - Ede=Wageningen;ProRail;Noord-Oost;NO;Baan;Veluwe;430;Gelderse Vallei;29;Strukton Rail;171249;455237;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;f09963cb-b79c-4d41-a886-1bb025cd10bc;LTN;2c573be2-1b65-48a2-9bc5-aa03903c4d07;UT;Lunteren;Utrecht Centraal;5.208.515.987;562.427.156;21.927.806
079e4c66-9e16-4188-8480-25e2e24af3df;De Haar aansl.;Aansluiting;Nederland;Onbekend;Nee;Nee;Nee;Ja;Har;Ja;OA Overloop-aansluiting;Asa-Zvg;Amsterdam Amstel - Zevenaar Grens ;61,159679;-0.107155;-0,107155;562;b;562;562_b;De Haar Aansl.;ProRail;Randstad Noord;RN;Baan;Eemland;200;Maarn;16;ASSET Rail;160668;451481;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;4d29bbf3-0204-4845-9624-8b6d398dfb37;HAR;2c573be2-1b65-48a2-9bc5-aa03903c4d07;UT;De Haar aansl.;Utrecht Centraal;5.205.161.041;546.983.527;61.159.679
931890d9-02e1-4622-ae09-7217ace413e1;Utrecht Lunetten;Halte;Nederland;Klein;Nee;Nee;Nee;Nee;Utln;Ja;Stop-station;Ut-Btl;Utrecht Centraal - Boxtel ;3,253485;-0.234155;-0,234155;547;a;547;547_a;Lunetten Aansl.;ProRail;Randstad Noord;RN;Baan;Neerlands Midden;250;Utrecht;13;ASSET Rail;138209;453267;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;2c573be2-1b65-48a2-9bc5-aa03903c4d07;UT;;Utrecht Centraal;5.206.743.786;514.232.383;3.253.485
8746905f-6b5d-4e22-b3bf-259427a6bf3e;Gouda Goverwelle;Station;Nederland;Klein;Nee;Nee;Nee;Ja;Gdg;Ja;Stop-station;Ut-Rtd;Utrecht Centraal - Rotterdam Centraal ;29,7001;-0.01112;-0,01112;105;;105;105__;Woerden - Gouda;ProRail;Randstad Zuid;RZ;Baan;Rijn en Gouwe;100;Rijn en Gouwe;81;BAM Rail;110642;447611;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;7f8712dd-1e93-4e5d-ae52-3c83774f2c56;GDG;2c573be2-1b65-48a2-9bc5-aa03903c4d07;UT;Gouda Goverwelle;Utrecht Centraal;520.150.832;474.103.964;297.001
21d1071a-4bd2-4487-9d52-db8e407a5871;Gouwebrug - bij Gouda;Brug;Nederland;Onbekend;Nee;Nee;Nee;Ja;Gwbr;Ja;BR Beweegbare brug;Gd-Apn;Gouda - Alphen a/d Rijn ;1,720352;0.052391;0,052391;106;;106;106__;Gouda - Moordrecht Aansl. Noord;ProRail;Randstad Zuid;RZ;Baan;Rijn en Gouwe;100;Rijn en Gouwe;81;BAM Rail;106560;448070;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;3431b9be-2237-4532-8a71-259fef8c1d54;GD;2c573be2-1b65-48a2-9bc5-aa03903c4d07;UT;Gouda;Utrecht Centraal;5.201.886.715;468.151.566;1.720.352
bdf44ec5-c564-4a16-af6c-638a98ffa44c;Leiden goed.;Goederen Emplacement;Nederland;Onbekend;Nee;Nee;Nee;Ja;Ld;Ja;Goederen emplacement;Wd-Ledn;Woerden - Leiden Centraal ;31,1003;-0.22085;-0,22085;103;;103;103__;Alphen a/d Rijn - Leiden Centraal;ProRail;Randstad Zuid;RZ;Baan;Rijn en Gouwe;100;Leiden;1;BAM Rail;92847;463530;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;04ba1270-fdcd-4595-a73b-e3edeb059ed0;LEDN;bde0944a-d3df-446d-85b1-60b8789b4eb1;GV;Leiden Centraal;Den Haag HS;5.215.644.111;447.894.535;311.003
363a828b-91dc-4eef-81fc-e14f2f113108;Leidschendam;Goederen Emplacement;Nederland;Onbekend;Ja;Ja;Nee;Ja;Ldd;Nee;Goederen emplacement;Ldvn-Ldvwpl;Leidschenveen - Leidschendam werkplaats ;17,000181;0.256078;0,256078;143;;143;143__;Leidschenveen - Leidschendam Lijnwerkplaats;ProRail;Randstad Zuid;RZ;Baan;Den Haag;110;Den Haag;2;VolkerRail;87177;453559;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;4faa56bc-ef04-460f-8f39-87c74020a194;LDD;bde0944a-d3df-446d-85b1-60b8789b4eb1;GV;Leidschendam;Den Haag HS;5.206.616.556;439.808.473;17.000.181
e0e01434-3c47-402f-8d0c-cd810fcecb5d;Rijswijk;Halte;Nederland;Klein;Nee;Nee;Nee;Nee;Rsw;Ja;Stop-station;Ass-Rtd;Amsterdam Sloterdijk - Rotterdam ;65,151353;0.079571;0,079571;112;;112;112__;Den Haag HS - Schiedam Centrum;ProRail;Randstad Zuid;RZ;Baan;Den Haag;110;Den Haag;2;VolkerRail;81843;450545;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;bde0944a-d3df-446d-85b1-60b8789b4eb1;GV;;Den Haag HS;5.203.840.059;432.095.267;65.151.353
0de06f14-2ddc-42f0-b181-42a5fa85c159;Den Haag Mariahoeve;Station;Nederland;Klein;Nee;Nee;Nee;Ja;Gvm;Ja;Stop-station;Ass-Rtd;Amsterdam Sloterdijk - Rotterdam ;57,075017;-0.11055;-0,11055;563;;563;563__;Den Haag Mariahoeve;ProRail;Randstad Zuid;RZ;Baan;Den Haag;110;Den Haag;2;VolkerRail;85279;456336;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;b4f1047b-a6fb-403b-96fa-fc271a563f49;GVM;bde0944a-d3df-446d-85b1-60b8789b4eb1;GV;Den Haag Mariahoeve;Den Haag HS;5.209.088.666;436.984.139;57.075.017
c95209a1-9805-4824-8489-4a8ae478c95c;Lansingerland-Zoetermeer;Halte;Nederland;Klein;Nee;Nee;Nee;Nee;Llzm;Ja;Stop-station;Gd-Gvc;Gouda - Den Haag Centraal ;10,949606;0.259783;0,259783;107;;107;107__;Moordrecht Aansl. - Den Haag Binckhorst;ProRail;Randstad Zuid;RZ;Baan;Den Haag;110;Den Haag;2;VolkerRail;95412;450656;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;bde0944a-d3df-446d-85b1-60b8789b4eb1;GV;;Den Haag HS;5.204.102.251;45.186.744;10.949.606
bb4d0d77-2a14-4fbc-add1-41ff1e130886;Sassenheim;Halte;Nederland;Klein;Nee;Nee;Nee;Nee;Ssh;Ja;Stop-station;Asra-Wmd;Amsterdam Riekerpolder Aansl. - Warmond ;34,699453;0.315472;0,315472;133;a;133;133_a;Amsterdam Riekerpolder - Warmond;ProRail;Randstad Zuid;RZ;Baan;Rijn en Gouwe;100;Leiden;1;BAM Rail;95573;470051;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;bde0944a-d3df-446d-85b1-60b8789b4eb1;GV;;Den Haag HS;5.221.534.547;451.763.413;34.699.453
ebaba4a8-749f-4523-bc66-90a04195206d;Den Haag Laan van NOI;Station;Nederland;Klein;Nee;Nee;Nee;Ja;Laa;Ja;Stop-station;Ass-Rtd;Amsterdam Sloterdijk - Rotterdam ;59,35502;2.497.202;24,97202;561;;561;561__;Den Haag Laan van NOI;ProRail;Randstad Zuid;RZ;Baan;Den Haag;110;Den Haag;2;VolkerRail;83404;455031;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;efb9180d-9a70-492e-90b8-0d6a6b484f9c;LAA;bde0944a-d3df-446d-85b1-60b8789b4eb1;GV;Laan van NOI (Den Haag );Den Haag HS;5.207.891.953;434.275.985;5.935.502
cbcc8207-f56b-464f-8501-e7954a4cda59;Hoendiep, brug o/h - bij Groningen;Brug;Nederland;Onbekend;Nee;Nee;Nee;Nee;Hdp;Ja;BR Beweegbare brug;Hlg-Nscg;Harlingen - Nieuweschans Grens ;75,415534;-0.138231;-0,138231;2;;2;002__;Leeuwarden - Groningen;ProRail;Noord-Oost;NO;Baan;Wadden;420;Groningen;37;Strukton Rail;228640;581266;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;2e2942cd-6bec-4762-99ca-f8daaf348fba;GN;;Groningen;5.321.294.867;648.953.307;75.415.534
79ae7c00-d789-41ee-9706-a80971326a37;Groningen;Station;Nederland;Groot;Ja;Nee;Ja;Ja;Gn;Ja;IC Intercity-station;Hlg-Nscg;Harlingen - Nieuweschans Grens ;80,425713;0.461494;0,461494;501;;501;501__;Groningen;ProRail;Noord-Oost;NO;Baan;Wadden;420;Groningen;37;Strukton Rail;233634;581088;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;bf29d4dc-3dec-4be6-94ab-d591f4cce41f;GN;2e2942cd-6bec-4762-99ca-f8daaf348fba;GN;Groningen;Groningen;5.321.063.987;656.423.033;80.425.713
c6e45dd0-7402-48bd-8b10-1fbd31631cea;Delfzijl West;Halte;Nederland;Klein;Nee;Nee;Nee;Nee;Dzw;Ja;Stop-station;Gn-Dz;Groningen - Delfzijl ;36,726607;-0.185652;-0,185652;201;;201;201__;Sauwerd - Delfzijl;ProRail;Noord-Oost;NO;Baan;Wadden;420;Groningen;37;Strukton Rail;256259;595023;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;2e2942cd-6bec-4762-99ca-f8daaf348fba;GN;;Groningen;533.320.159;690.718.859;36.726.607
bbd0023f-d3e9-4c19-b269-c85f3e5919bc;Stadskanaal Hoofdstation;Station;Nederland;Onbekend;Nee;Nee;Nee;Nee;Skn;Nee;Stop-station;Skn-Mkv;Stadskanaal Hoofdstation - Musselkanaal-Valthermond ;0,049725;-0.08237;-0,08237;463;;463;463__;Stadskanaal Hoofdstation - Musselkanaal=Valthermond;Derden - Overig - STAR;Noord-Oost;NO;Baan;Drenthe;440;Drenthe;35;ASSET Rail;258969;557669;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;2e2942cd-6bec-4762-99ca-f8daaf348fba;GN;;Groningen;5.299.594.442;693.580.572;0.049725
2dbd1d8e-6bad-481b-b864-e1defbdd08e5;Nieuw Buinen;Goederen Emplacement;Nederland;Onbekend;Nee;Nee;Nee;Nee;Nbn;Nee;Goederen emplacement;Skn-Mkv;Stadskanaal Hoofdstation - Musselkanaal-Valthermond ;4,799931;-0.227092;-0,227092;463;;463;463__;Stadskanaal Hoofdstation - Musselkanaal=Valthermond;Derden - Overig - STAR;Noord-Oost;NO;Baan;Drenthe;440;Drenthe;35;ASSET Rail;261695;553818;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;2e2942cd-6bec-4762-99ca-f8daaf348fba;GN;;Groningen;529.608.164;697.513.224;4.799.931
5b98486e-60e5-4b8d-8ea4-caa44ba7ef82;Zuidbroek;Station;Nederland;Klein;Nee;Nee;Nee;Ja;Zb;Ja;Stop-station;Hlg-Nscg;Harlingen - Nieuweschans Grens ;102,16029;0.328451;0,328451;653;a;653;653_a;Zuidbroek;ProRail;Noord-Oost;NO;Baan;Drenthe;440;Drenthe;35;ASSET Rail;254032;575759;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;3673f0dd-73ea-4c7e-9775-24eb37c48bfe;ZB;2e2942cd-6bec-4762-99ca-f8daaf348fba;GN;Zuidbroek;Groningen;5.315.938.564;686.782.636;10.216.029
